negeri,kod_pusat,institusi,program,kod_noss,kategori,tahap,status,alamat,telefon,emel,idpb,utama,ptk
PAHANG,K02261,GIATMARA BENTONG,Automotif-Servis Selepas Jualan,TP-300-2:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"LOT 2738, BATU 4 KARAK SETIA 28600 KARAK PAHANG",09-2317684,gmbentong@giatmara.edu.my,490,False,False
PAHANG,K02261,GIATMARA BENTONG,PERKHIDMATAN PEMBAIKAN – KENDERAAN RINGAN,G452-002-2:2018,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT 2738, BATU 4 KARAK SETIA 28600 KARAK PAHANG",09-2317684,gmbentong@giatmara.edu.my,490,False,False
PAHANG,K02261,GIATMARA BENTONG,Penyediaan & Pembuatan Makanan,HT-012-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT 2738, BATU 4 KARAK SETIA 28600 KARAK PAHANG",09-2317684,gmbentong@giatmara.edu.my,490,False,False
PAHANG,K02262,GIATMARA BERA,Automotif-Servis Selepas Jualan,TP-300-2:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"BANDAR 32,BERA 28300 TRIANG PAHANG",09-2463235,gmbera@giatmara.edu.my,491,False,False
PAHANG,K02262,GIATMARA BERA,PEMBUATAN PAKAIAN WANITA,C141-005-2:2021,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"BANDAR 32,BERA 28300 TRIANG PAHANG",09-2463235,gmbera@giatmara.edu.my,491,False,False
PAHANG,K02262,GIATMARA BERA,PERKHIDMATAN PEMBAIKAN – KENDERAAN RINGAN,G452-002-2:2018,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"BANDAR 32,BERA 28300 TRIANG PAHANG",09-2463235,gmbera@giatmara.edu.my,491,False,False
PAHANG,K02262,GIATMARA BERA,Pembuatan Pakaian Wanita,TA-011-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"BANDAR 32,BERA 28300 TRIANG PAHANG",09-2463235,gmbera@giatmara.edu.my,491,False,False
PAHANG,K02263,GIATMARA CAMERON HIGHLAND,PEMBUATAN PAKAIAN WANITA,C141-005-2:2021,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"FELDA SUNGAI KOYAN 3, 27650 RAUB PAHANG",09-3402952,gmcameronhighlands@giatmara.edu.my,492,False,False
PAHANG,K02263,GIATMARA CAMERON HIGHLAND,Pembuatan Pakaian Wanita,TA-011-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"FELDA SUNGAI KOYAN 3, 27650 RAUB PAHANG",09-3402952,gmcameronhighlands@giatmara.edu.my,492,False,False
PAHANG,K02266,GIATMARA INDERA MAHKOTA,Motosikal - Perkhidmatan Pembaikan,G454-001-2:2018,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Aktif,"LOT 758, KG BALOK PANTAI, 26100 KUANTAN, PAHANG",09-5807351,gminderamahkota@giatmara.edu.my,495,False,False
PAHANG,K02266,GIATMARA INDERA MAHKOTA,PEMBUATAN PAKAIAN WANITA,C141-005-2:2021,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT 758, KG BALOK PANTAI, 26100 KUANTAN, PAHANG",09-5807351,gminderamahkota@giatmara.edu.my,495,False,False
PAHANG,K02266,GIATMARA INDERA MAHKOTA,PEMBUATAN PAKAIAN WANITA,C141-005-2:2021,Program Micro Credential,SKM Tahap 2,Aktif,"LOT 758, KG BALOK PANTAI, 26100 KUANTAN, PAHANG",09-5807351,gminderamahkota@giatmara.edu.my,495,False,False
PAHANG,K02266,GIATMARA INDERA MAHKOTA,"Pemasangan dan Penyelenggaraan Satu Fasa Penyamanan Udara, Pengudaraan, Pemanasan (HVAC)",F432-007-3:2020,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"LOT 758, KG BALOK PANTAI, 26100 KUANTAN, PAHANG",09-5807351,gminderamahkota@giatmara.edu.my,495,False,False
PAHANG,K02266,GIATMARA INDERA MAHKOTA,Pembuatan Pakaian Wanita,TA-011-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"LOT 758, KG BALOK PANTAI, 26100 KUANTAN, PAHANG",09-5807351,gminderamahkota@giatmara.edu.my,495,False,False
PAHANG,K02266,GIATMARA INDERA MAHKOTA,"Peralatan Penyamanan Udara HVAC -Satu Fasa (Pemasangan, Servis, Troubleshooting & Pembaikpulihan)",ME-020-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"LOT 758, KG BALOK PANTAI, 26100 KUANTAN, PAHANG",09-5807351,gminderamahkota@giatmara.edu.my,495,False,False
PAHANG,K02266,GIATMARA INDERA MAHKOTA,Servis & Penyelenggaraan Motosikal,TP-118-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"LOT 758, KG BALOK PANTAI, 26100 KUANTAN, PAHANG",09-5807351,gminderamahkota@giatmara.edu.my,495,False,False
PAHANG,K02202,GIATMARA JENGKA,Automotif-Servis Selepas Jualan,TP-300-3:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Sekat Pengambilan,"BANDAR PUSAT JENGKA, 26400 JENGKA, PAHANG",09-4662354,gmjengka@giatmara.edu.my,488,False,False
PAHANG,K02202,GIATMARA JENGKA,OPERASI TEKNIKAL PAKAIAN WANITA,C141-005-3:2021,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"BANDAR PUSAT JENGKA, 26400 JENGKA, PAHANG",09-4662354,gmjengka@giatmara.edu.my,488,False,False
PAHANG,K02202,GIATMARA JENGKA,Pembuatan Pakaian Wanita,TA-011-3:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Sekat Pengambilan,"BANDAR PUSAT JENGKA, 26400 JENGKA, PAHANG",09-4662354,gmjengka@giatmara.edu.my,488,False,False
PAHANG,K02202,GIATMARA JENGKA,Pengemasan & Pengecatan Semula Kenderaan,G452-005-3:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"BANDAR PUSAT JENGKA, 26400 JENGKA, PAHANG",09-4662354,gmjengka@giatmara.edu.my,488,False,False
PAHANG,K02202,GIATMARA JENGKA,Penyemburan Cat Automotif,TP-306-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"BANDAR PUSAT JENGKA, 26400 JENGKA, PAHANG",09-4662354,gmjengka@giatmara.edu.my,488,False,False
PAHANG,K02202,GIATMARA JENGKA,SERVIS DIAGNOSTIK – KENDERAAN RINGAN,G452-002-3:2018,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"BANDAR PUSAT JENGKA, 26400 JENGKA, PAHANG",09-4662354,gmjengka@giatmara.edu.my,488,False,False
PAHANG,K02188,GIATMARA JERANTUT,Automotif-Servis Selepas Jualan,TP-300-2:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"KM 9, KAMPUNG SRI MUDA 27000 JERANTUT PAHANG",09-2663541,gmjerantut@giatmara.edu.my,486,False,False
PAHANG,K02188,GIATMARA JERANTUT,PERKHIDMATAN PEMBAIKAN – KENDERAAN RINGAN,G452-002-2:2018,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"KM 9, KAMPUNG SRI MUDA 27000 JERANTUT PAHANG",09-2663541,gmjerantut@giatmara.edu.my,486,False,False
PAHANG,K02188,GIATMARA JERANTUT,Pemasangan dan Penyelenggaraan Elektrik Tiga Fasa,F432-005-3:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"KM 9, KAMPUNG SRI MUDA 27000 JERANTUT PAHANG",09-2663541,gmjerantut@giatmara.edu.my,486,False,False
PAHANG,K02188,GIATMARA JERANTUT,Proses Kimpalan Arka Kepingan Logam,MC-024-3:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"KM 9, KAMPUNG SRI MUDA 27000 JERANTUT PAHANG",09-2663541,gmjerantut@giatmara.edu.my,486,False,False
PAHANG,K02264,GIATMARA KUALA KRAU,Motosikal - Perkhidmatan Pembaikan,G454-001-2:2018,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Aktif,KG DESA MURNI KERDAU 28010 TEMERLOH PAHANG,09-2846442,gmkualakrau@giatmara.edu.my,493,False,False
PAHANG,K02264,GIATMARA KUALA KRAU,PEMBUATAN PAKAIAN WANITA,C141-005-2:2021,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,KG DESA MURNI KERDAU 28010 TEMERLOH PAHANG,09-2846442,gmkualakrau@giatmara.edu.my,493,False,False
PAHANG,K02264,GIATMARA KUALA KRAU,Pembuatan Pakaian Wanita,TA-011-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,KG DESA MURNI KERDAU 28010 TEMERLOH PAHANG,09-2846442,gmkualakrau@giatmara.edu.my,493,False,False
PAHANG,K02264,GIATMARA KUALA KRAU,Servis & Penyelenggaraan Motosikal,TP-118-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,KG DESA MURNI KERDAU 28010 TEMERLOH PAHANG,09-2846442,gmkualakrau@giatmara.edu.my,493,False,False
PAHANG,K02178,GIATMARA KUALA LIPIS,Pengemasan & Pengecatan Semula Kenderaan,G452-005-3:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"3347, KAMPUNG KUALA LANAR, 27200 KUALA LIPIS PAHANG",09-3122062,gmkualalipis@giatmara.edu.my,484,False,False
PAHANG,K02178,GIATMARA KUALA LIPIS,Penyemburan Cat Automotif,TP-306-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"3347, KAMPUNG KUALA LANAR, 27200 KUALA LIPIS PAHANG",09-3122062,gmkualalipis@giatmara.edu.my,484,False,False
PAHANG,K02178,GIATMARA KUALA LIPIS,Proses Kimpalan Arka Kepingan Logam,MC-024-3:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"3347, KAMPUNG KUALA LANAR, 27200 KUALA LIPIS PAHANG",09-3122062,gmkualalipis@giatmara.edu.my,484,False,False
PAHANG,K02268,GIATMARA KUANTAN,Dandanan Rambut,HT-090-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT A-5 KILANG IKS, KAWASAN PERINDUSTRIAN PPD, KG SOI, JALAN PANTAI SEPAT, 25150 KUANTAN PAHANG PREMIS TAMBAHAN: A-37, LORONG BERJAYA PERMAI 1, TAMAN KAMPUNG KEMPADANG, 25150 KUANTAN, PAHANG",09-5342102,gmkuantan@giatmara.edu.my,497,False,False
PAHANG,K02268,GIATMARA KUANTAN,PEMBUATAN PAKAIAN WANITA,C141-005-2:2021,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT A-5 KILANG IKS, KAWASAN PERINDUSTRIAN PPD, KG SOI, JALAN PANTAI SEPAT, 25150 KUANTAN PAHANG PREMIS TAMBAHAN: A-37, LORONG BERJAYA PERMAI 1, TAMAN KAMPUNG KEMPADANG, 25150 KUANTAN, PAHANG",09-5342102,gmkuantan@giatmara.edu.my,497,False,False
PAHANG,K02268,GIATMARA KUANTAN,Pembuatan Pakaian Wanita,TA-011-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"LOT A-5 KILANG IKS, KAWASAN PERINDUSTRIAN PPD, KG SOI, JALAN PANTAI SEPAT, 25150 KUANTAN PAHANG PREMIS TAMBAHAN: A-37, LORONG BERJAYA PERMAI 1, TAMAN KAMPUNG KEMPADANG, 25150 KUANTAN, PAHANG",09-5342102,gmkuantan@giatmara.edu.my,497,False,False
PAHANG,K02268,GIATMARA KUANTAN,Rekabentuk Grafik (Digital),IT-058-3:2014,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"LOT A-5 KILANG IKS, KAWASAN PERINDUSTRIAN PPD, KG SOI, JALAN PANTAI SEPAT, 25150 KUANTAN PAHANG PREMIS TAMBAHAN: A-37, LORONG BERJAYA PERMAI 1, TAMAN KAMPUNG KEMPADANG, 25150 KUANTAN, PAHANG",09-5342102,gmkuantan@giatmara.edu.my,497,False,False
PAHANG,K02267,GIATMARA MARAN,Motosikal - Perkhidmatan Pembaikan,G454-001-2:2018,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Aktif,"BANDAR BARU CHENOR, 28100 CHENOR PAHANG",09-2995042,gmmaran@giatmara.edu.my,496,False,False
PAHANG,K02267,GIATMARA MARAN,PEMBUATAN PAKAIAN WANITA,C141-005-2:2021,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"BANDAR BARU CHENOR, 28100 CHENOR PAHANG",09-2995042,gmmaran@giatmara.edu.my,496,False,False
PAHANG,K02267,GIATMARA MARAN,Pemasangan & Penyelenggaraan Elektrik-Satu Fasa,EE-320-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"BANDAR BARU CHENOR, 28100 CHENOR PAHANG",09-2995042,gmmaran@giatmara.edu.my,496,False,False
PAHANG,K02267,GIATMARA MARAN,Pemasangan dan Penyelenggaraan Elektrik Satu Fasa,F432-005-2:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"BANDAR BARU CHENOR, 28100 CHENOR PAHANG",09-2995042,gmmaran@giatmara.edu.my,496,False,False
PAHANG,K02267,GIATMARA MARAN,Pembuatan Pakaian Wanita,TA-011-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"BANDAR BARU CHENOR, 28100 CHENOR PAHANG",09-2995042,gmmaran@giatmara.edu.my,496,False,False
PAHANG,K02267,GIATMARA MARAN,Servis & Penyelenggaraan Motosikal,TP-118-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"BANDAR BARU CHENOR, 28100 CHENOR PAHANG",09-2995042,gmmaran@giatmara.edu.my,496,False,False
PAHANG,K02193,GIATMARA MUADZAM SHAH,Motosikal - Perkhidmatan Pembaikan,G454-001-2:2018,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Aktif,"KAWASAN PERINDUSTRIAN DARA, 26700 MUADZAM SHAH PAHANG",09-4523607,gmmuadzamshah@giatmara.edu.my,487,False,False
PAHANG,K02193,GIATMARA MUADZAM SHAH,PEMBUATAN PAKAIAN WANITA,C141-005-2:2021,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"KAWASAN PERINDUSTRIAN DARA, 26700 MUADZAM SHAH PAHANG",09-4523607,gmmuadzamshah@giatmara.edu.my,487,False,False
PAHANG,K02193,GIATMARA MUADZAM SHAH,Pembuatan Pakaian Wanita,TA-011-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"KAWASAN PERINDUSTRIAN DARA, 26700 MUADZAM SHAH PAHANG",09-4523607,gmmuadzamshah@giatmara.edu.my,487,False,False
PAHANG,K02193,GIATMARA MUADZAM SHAH,Proses Kimpalan Arka Kepingan Logam,MC-024-3:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"KAWASAN PERINDUSTRIAN DARA, 26700 MUADZAM SHAH PAHANG",09-4523607,gmmuadzamshah@giatmara.edu.my,487,False,False
PAHANG,K02193,GIATMARA MUADZAM SHAH,Servis & Penyelenggaraan Motosikal,TP-118-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"KAWASAN PERINDUSTRIAN DARA, 26700 MUADZAM SHAH PAHANG",09-4523607,gmmuadzamshah@giatmara.edu.my,487,False,False
PAHANG,K02077,GIATMARA PAYA BESAR (KUANTAN),Automotif-Servis Selepas Jualan,TP-300-2:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"KM 8, JALAN GAMBANG 25150 KUANTAN PAHANG",09-5366558,gmpayabesar@giatmara.edu.my,482,False,False
PAHANG,K02077,GIATMARA PAYA BESAR (KUANTAN),PERKHIDMATAN PEMBAIKAN – KENDERAAN RINGAN,G452-002-2:2018,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"KM 8, JALAN GAMBANG 25150 KUANTAN PAHANG",09-5366558,gmpayabesar@giatmara.edu.my,482,False,False
PAHANG,K02077,GIATMARA PAYA BESAR (KUANTAN),Pengemasan & Pengecatan Semula Kenderaan,G452-005-3:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"KM 8, JALAN GAMBANG 25150 KUANTAN PAHANG",09-5366558,gmpayabesar@giatmara.edu.my,482,False,False
PAHANG,K02077,GIATMARA PAYA BESAR (KUANTAN),Penyemburan Cat Automotif,TP-306-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"KM 8, JALAN GAMBANG 25150 KUANTAN PAHANG",09-5366558,gmpayabesar@giatmara.edu.my,482,False,False
PAHANG,K02077,GIATMARA PAYA BESAR (KUANTAN),Proses Kimpalan Arka Kepingan Logam,MC-024-3:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"KM 8, JALAN GAMBANG 25150 KUANTAN PAHANG",09-5366558,gmpayabesar@giatmara.edu.my,482,False,False
PAHANG,K02265,GIATMARA PEKAN,Automotif-Servis Selepas Jualan,TP-300-2:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"LOT PT 11732 MUKIM LANGGAR, BANDAR BARU PERAMU 26600 PEKAN PAHANG",09-4260273,gmpekan@giatmara.edu.my,494,False,False
PAHANG,K02265,GIATMARA PEKAN,Dandanan Rambut,HT-090-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT PT 11732 MUKIM LANGGAR, BANDAR BARU PERAMU 26600 PEKAN PAHANG",09-4260273,gmpekan@giatmara.edu.my,494,False,False
PAHANG,K02265,GIATMARA PEKAN,OPERASI TEKNIKAL PAKAIAN WANITA,C141-005-3:2021,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"LOT PT 11732 MUKIM LANGGAR, BANDAR BARU PERAMU 26600 PEKAN PAHANG",09-4260273,gmpekan@giatmara.edu.my,494,False,False
PAHANG,K02265,GIATMARA PEKAN,PEMBUATAN PASTRI,HT-014-2:2011,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT PT 11732 MUKIM LANGGAR, BANDAR BARU PERAMU 26600 PEKAN PAHANG",09-4260273,gmpekan@giatmara.edu.my,494,False,False
PAHANG,K02265,GIATMARA PEKAN,PERKHIDMATAN PEMBAIKAN – KENDERAAN RINGAN,G452-002-2:2018,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT PT 11732 MUKIM LANGGAR, BANDAR BARU PERAMU 26600 PEKAN PAHANG",09-4260273,gmpekan@giatmara.edu.my,494,False,False
PAHANG,K02265,GIATMARA PEKAN,Pemasangan & Penyelenggaraan Elektrik-Satu Fasa,EE-320-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"LOT PT 11732 MUKIM LANGGAR, BANDAR BARU PERAMU 26600 PEKAN PAHANG",09-4260273,gmpekan@giatmara.edu.my,494,False,False
PAHANG,K02265,GIATMARA PEKAN,Pemasangan dan Penyelenggaraan Elektrik Satu Fasa,F432-005-2:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT PT 11732 MUKIM LANGGAR, BANDAR BARU PERAMU 26600 PEKAN PAHANG",09-4260273,gmpekan@giatmara.edu.my,494,False,False
PAHANG,K02265,GIATMARA PEKAN,Pembuatan Pakaian Wanita,TA-011-3:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Sekat Pengambilan,"LOT PT 11732 MUKIM LANGGAR, BANDAR BARU PERAMU 26600 PEKAN PAHANG",09-4260273,gmpekan@giatmara.edu.my,494,False,False
PAHANG,K02265,GIATMARA PEKAN,Penyediaan & Pembuatan Makanan,HT-012-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT PT 11732 MUKIM LANGGAR, BANDAR BARU PERAMU 26600 PEKAN PAHANG",09-4260273,gmpekan@giatmara.edu.my,494,False,False
PAHANG,K02183,GIATMARA RAUB,Automotif-Servis Selepas Jualan,TP-300-2:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"LOT 31388 JALAN TAMAN MEWAH, 27600 RAUB, PAHANG",09-3557670,gmraub@giatmara.edu.my,485,False,False
PAHANG,K02183,GIATMARA RAUB,PEMBUATAN PAKAIAN WANITA,C141-005-2:2021,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT 31388 JALAN TAMAN MEWAH, 27600 RAUB, PAHANG",09-3557670,gmraub@giatmara.edu.my,485,False,False
PAHANG,K02183,GIATMARA RAUB,PEMBUATAN PASTRI,HT-014-2:2011,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT 31388 JALAN TAMAN MEWAH, 27600 RAUB, PAHANG",09-3557670,gmraub@giatmara.edu.my,485,False,False
PAHANG,K02183,GIATMARA RAUB,PERKHIDMATAN PEMBAIKAN – KENDERAAN RINGAN,G452-002-2:2018,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT 31388 JALAN TAMAN MEWAH, 27600 RAUB, PAHANG",09-3557670,gmraub@giatmara.edu.my,485,False,False
PAHANG,K02183,GIATMARA RAUB,Pemasangan & Penyelenggaraan Elektrik-Satu Fasa,EE-320-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"LOT 31388 JALAN TAMAN MEWAH, 27600 RAUB, PAHANG",09-3557670,gmraub@giatmara.edu.my,485,False,False
PAHANG,K02183,GIATMARA RAUB,Pemasangan dan Penyelenggaraan Elektrik Satu Fasa,F432-005-2:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"LOT 31388 JALAN TAMAN MEWAH, 27600 RAUB, PAHANG",09-3557670,gmraub@giatmara.edu.my,485,False,False
PAHANG,K02183,GIATMARA RAUB,Pembuatan Pakaian Wanita,TA-011-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"LOT 31388 JALAN TAMAN MEWAH, 27600 RAUB, PAHANG",09-3557670,gmraub@giatmara.edu.my,485,False,False
PAHANG,K02112,GIATMARA ROMPIN,Automotif-Servis Selepas Jualan,TP-300-2:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"KM 5.5, JALAN SABAK 26800 ROMPIN PAHANG",09-4146190,gmrompin@giatmara.edu.my,483,False,False
PAHANG,K02112,GIATMARA ROMPIN,PERKHIDMATAN PEMBAIKAN – KENDERAAN RINGAN,G452-002-2:2018,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"KM 5.5, JALAN SABAK 26800 ROMPIN PAHANG",09-4146190,gmrompin@giatmara.edu.my,483,False,False
PAHANG,K02112,GIATMARA ROMPIN,Pemasangan & Penyelenggaraan Elektrik-Satu Fasa,EE-320-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"KM 5.5, JALAN SABAK 26800 ROMPIN PAHANG",09-4146190,gmrompin@giatmara.edu.my,483,False,False
PAHANG,K02112,GIATMARA ROMPIN,Pemasangan dan Penyelenggaraan Elektrik Satu Fasa,F432-005-2:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"KM 5.5, JALAN SABAK 26800 ROMPIN PAHANG",09-4146190,gmrompin@giatmara.edu.my,483,False,False
PAHANG,K02229,GIATMARA TEMERLOH,Automotif-Servis Selepas Jualan,TP-300-2:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"NO. 24, JALAN INDUSTRI 6, TAMAN PERINDUSTRIAN TEMERLOH, 28400 MENTAKAB, PAHANG",09-2775181,gmtemerloh@giatmara.edu.my,489,False,False
PAHANG,K02229,GIATMARA TEMERLOH,PERKHIDMATAN PEMBAIKAN – KENDERAAN RINGAN,G452-002-2:2018,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"NO. 24, JALAN INDUSTRI 6, TAMAN PERINDUSTRIAN TEMERLOH, 28400 MENTAKAB, PAHANG",09-2775181,gmtemerloh@giatmara.edu.my,489,False,False
PAHANG,K02229,GIATMARA TEMERLOH,Pengemasan & Pengecatan Semula Kenderaan,G452-005-3:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"NO. 24, JALAN INDUSTRI 6, TAMAN PERINDUSTRIAN TEMERLOH, 28400 MENTAKAB, PAHANG",09-2775181,gmtemerloh@giatmara.edu.my,489,False,False
PAHANG,K02229,GIATMARA TEMERLOH,Penyemburan Cat Automotif,TP-306-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"NO. 24, JALAN INDUSTRI 6, TAMAN PERINDUSTRIAN TEMERLOH, 28400 MENTAKAB, PAHANG",09-2775181,gmtemerloh@giatmara.edu.my,489,False,False
PAHANG,K02229,GIATMARA TEMERLOH,Proses Kimpalan Arka Kepingan Logam,MC-024-3:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"NO. 24, JALAN INDUSTRI 6, TAMAN PERINDUSTRIAN TEMERLOH, 28400 MENTAKAB, PAHANG",09-2775181,gmtemerloh@giatmara.edu.my,489,False,False
PAHANG,L02648,GIT ACADEMY,Pemandu Pelancong,HT-023-3:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"B4,TINGKAT 2, SRI PAHANG BUSINESS CENTRE, LORONG HAJI AHMAD 7, 25150 KUANTAN, PAHANG DARUL MAKMUR.",09-5130686,gitkuantan@gmail.com,1733,False,False
PAHANG,I01044,HICOM UNIVERSITY COLLEGE (AKADEMI SAGA),Operasi Servis Selepas Jualan – Kenderaan Bermotor,G452-002-4:2017,Program Penuh - Persijilan Mengikut Tahap,Diploma Kemahiran Malaysia,Sekat Pengambilan,"KOMPLEKS AUTOMOTIF DRB-HICOM PEKAN, LOT 1449, PT 2204 KAWASAN PERINDUSTRIAN PERAMU JAYA, 26607 PEKAN PAHANG",094242400,ak.saga@dhu.edu.my,909,False,False
PAHANG,I01044,HICOM UNIVERSITY COLLEGE (AKADEMI SAGA),PERKHIDMATAN PEMBAIKAN – KENDERAAN RINGAN,G452-002-2:2018,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"KOMPLEKS AUTOMOTIF DRB-HICOM PEKAN, LOT 1449, PT 2204 KAWASAN PERINDUSTRIAN PERAMU JAYA, 26607 PEKAN PAHANG",094242400,ak.saga@dhu.edu.my,909,False,False
